"academic_year","time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","new_la_code","la_name","old_la_code","school_type","num_schools","enrolments","present_sessions","overall_attendance","approved_educational_activity","overall_absence","authorised_absence","unauthorised_absence","late_sessions","possible_sessions","reason_present_am","reason_present_pm","reason_present","reason_l_present_late_before_registers_closed","reason_i_authorised_illness","reason_m_authorised_medical_dental","reason_r_authorised_religious_observance","reason_s_authorised_study_leave","reason_t_authorised_grt_absence","reason_h_authorised_holiday","reason_e_authorised_excluded","reason_c_authorised_other","reason_b_aea_education_off_site","reason_d_aea_dual_registration","reason_j_aea_interview","reason_p_aea_approved_sporting_activity","reason_v_aea_educational_visit_trip","reason_w_aea_work_experience","reason_g_unauthorised_holiday","reason_u_unauthorised_late_after_registers_closed","reason_o_other_unauthorised","reason_n_no_reason_yet","reason_x_not_attending_covid_non_compulsory","total_num_schools","total_enrolments","attendance_perc","overall_absence_perc","authorised_absence_perc","unauthorised_absence_perc","illness_perc","appointments_perc","unauth_hol_perc","unauth_oth_perc","unauth_late_registers_closed_perc","unauth_not_yet_perc","auth_religious_perc","auth_study_perc","auth_grt_perc","auth_holiday_perc","auth_excluded_perc","auth_other_perc","covid_non_compulsory_perc","pa_perc"
"202223","202223","Spring term","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","E08000035","Leeds",383,"Special",7.94915254237288,"1612.15254237288","143895","153194","9299","22683","14991","7692","1746","175877","72022","70572","142594","1301","9405","1624","1","0","2","155","58","3746","9064","17","32","0","156","47","739","445","6250","258","0","9","1947","87.1029185169181","12.8970814830819","8.52357044980299","4.37351103327894","5.34748716432507","0.92337258424922","0.420180012167594","3.55361985933351","0.253017733984546","0.146693427793287","0.000568579177493362","0","0.00113715835498672","0.0881297725114711","0.032977592294615","2.12989759889013","0","35.0769230769231"
"202223","202223","Spring term","Local authority","E92000001","England","E12000006","East of England","E06000032","Luton",821,"Special",3,"541.966101694915","53697","54167","470","6276","4914","1362","430","60443","26497","26802","53299","398","3580","467","26","0","0","103","16","722","314","0","0","15","135","6","397","32","704","229","0","4","725","89.616663633506","10.3833363664941","8.12997369422431","2.25336267226974","5.9229356583889","0.772628757672518","0.656817166586702","1.16473371606307","0.0529424416392303","0.378869347980742","0.0430157338318747","0","0","0.170408484026273","0.0264712208196152","1.19451383948513","0","34.1911764705882"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E10000006","Cumbria",909,"Special",5.98305084745763,"567.966101694915","54265","55310","1045","6544","5934","610","332","61854","27179","26786","53965","300","4037","616","0","0","6","92","10","1172","425","0","0","101","448","71","59","32","476","43","1","6","678","89.4202476800207","10.5797523199793","9.59355902609371","0.986193293885602","6.52665955314127","0.995893555792673","0.0953859087528697","0.769554111294338","0.051734730171048","0.0695185436673457","0","0","0.00970026190707149","0.148737349241763","0.0161671031784525","1.89478449251463","0.00161671031784525","34.7368421052632"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000025","Newham",316,"Special",1,"c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c"
"202223","202223","Spring term","Local authority","E92000001","England","E12000006","East of England","E10000015","Hertfordshire",919,"Special",20.1694915254237,"2311.47457627119","220542","224484","3942","32396","25406","6990","2821","256880","109170","109053","218223","2319","14799","2707","0","9","106","658","426","6698","3089","2","49","59","602","143","438","502","5424","626","3","26","2774","87.3886639676113","12.6113360323887","9.89022111491747","2.72111491747119","5.76105574587356","1.05379943942697","0.1705076300218","2.11149174711928","0.195421986919963","0.243693553410153","0","0.00350358143880411","0.0412644036125817","0.256150731859234","0.165836188103395","2.60744316412333","0.00116786047960137","34.24204874019"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E06000007","Warrington",877,"Special",2.61016949152542,"283.305084745763","24322","24960","638","4426","2451","1975","506","29386","11937","11959","23896","426","1436","256","0","28","0","6","95","630","567","10","2","2","67","0","154","80","1733","8","0","4","429","84.9384060436943","15.0615939563057","8.34070645885796","6.72088749744776","4.88668073232151","0.871163138909685","0.524059075750357","5.8973660926972","0.272238480909277","0.0272238480909277","0","0.0952834683182468","0","0.0204178860681957","0.323283196079766","2.14387803716055","0","30.635838150289"
"202223","202223","Spring term","Local authority","E92000001","England","E12000005","West Midlands","E10000031","Warwickshire",937,"Special",8,"1011.69491525424","99527","100545","1018","13313","11048","2265","515","113858","49616","49622","99238","289","6226","851","0","0","0","198","139","3634","815","12","16","19","142","26","152","226","1659","228","0","11","1692","88.3073653146902","11.6926346853098","9.7033146550967","1.98932003021307","5.46821479386604","0.747422227687119","0.133499622336595","1.45707811484481","0.198492859526779","0.200249433504892","0","0","0","0.173900823833196","0.12208189147886","3.19169491823148","0","30.8447937131631"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E06000035","Medway",887,"Special",5,"693.932203389831","64858","65901","1043","8427","5995","2432","518","74328","32448","31957","64405","453","4042","609","0","0","0","78","184","1082","701","0","0","14","300","28","77","65","2248","42","0","5","990","88.6624152405554","11.3375847594446","8.06560111936282","3.2719836400818","5.43805833602411","0.819341298030352","0.103594876762458","3.02443224625982","0.0874502206436336","0.0565062964158863","0","0","0","0.10494026477236","0.247551393821978","1.45570982671402","0","32.5648414985591"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E08000003","Manchester",352,"Special",11.864406779661,"1596.66101694915","150471","151008","537","23662","18265","5397","2906","174670","73377","75388","148765","1706","10985","1636","36","0","0","50","10","5548","127","54","2","33","327","48","614","1200","3519","64","0","14","2173","86.4533119596954","13.5466880403046","10.4568615102765","3.08982653002805","6.28900211828019","0.936623346882693","0.35152000916013","2.01465620885098","0.687009789889506","0.0366405221274403","0.0206102936966852","0","0","0.0286254079120627","0.00572508158241255","3.17627526192248","0","40.4358353510896"
"202223","202223","Spring term","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","E10000023","North Yorkshire",815,"Special",8.84745762711864,"839.830508474576","78341","79795","1454","13314","10151","3163","382","93109","39150","38822","77972","369","4856","1102","2","0","0","119","24","3841","964","2","4","9","475","2","169","13","2920","61","207","11","1111","85.7006304438883","14.2993695561117","10.9022758272562","3.39709372885543","5.21539271176793","1.18355905444157","0.181507695281874","3.13610929126078","0.013962130406298","0.0655146119064752","0.00214802006250738","0","0","0.127807193719189","0.0257762407500886","4.12527253004543","0.222320076469514","37.8910776361529"
"202223","202223","Spring term","Local authority","E92000001","England","E12000001","North East","E06000004","Stockton-on-Tees",808,"Special",3.98305084745763,"554.864406779661","55034","55701","667","8585","5315","3270","416","64286","27431","27370","54801","233","3178","496","0","0","50","99","49","1443","316","2","0","0","351","0","197","183","2831","59","0","4","652","86.6456149083782","13.3543850916218","8.26774103226208","5.08664405935974","4.94353358429518","0.771552126434994","0.306443082475189","4.40375820551909","0.284665401487105","0.0917773698783561","0","0","0.0777774321003018","0.153999315558598","0.0762218834582957","2.24465669041471","0","32.7985739750446"
"202223","202223","Spring term","Local authority","E92000001","England","E12000001","North East","E08000022","North Tyneside",392,"Special",4,"584.169491525424","52243","53518","1275","5520","4386","1134","386","59038","25891","26027","51918","325","3087","622","0","0","0","22","31","623","848","128","0","11","416","0","144","61","814","115","1","6","898","90.6500897726888","9.34991022731122","7.42911345235272","1.9207967749585","5.22883566516481","1.05355872488905","0.243910701582032","1.3787729936651","0.103323283309055","0.194789796402317","0","0","0","0.0372641349639215","0.0525085538127985","1.0552525492056","0.00169382431654189","28"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E10000032","West Sussex",938,"Special",9.83050847457627,"1303.33898305085","107962","110219","2257","16837","14514","2323","708","127056","53827","53645","107472","490","7932","1334","2","11","1","652","131","4451","1607","369","15","79","430","126","45","218","1928","132","0","14","2119","86.7483629265836","13.2516370734164","11.4233094068757","1.82832766654074","6.24291650925576","1.04993073920161","0.0354174537211938","1.51744112832137","0.171577886916006","0.103891197582168","0.00157410905427528","0.00865759979851404","0.00078705452713764","0.513159551693741","0.103104143055031","3.50317970028964","0","40.8854166666667"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E06000036","Bracknell Forest",867,"Special",1,"c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c"
"202223","202223","Spring term","Local authority","E92000001","England","E12000005","West Midlands","E08000028","Sandwell",333,"Special",3.96610169491525,"480.237288135593","44035","45657","1622","6711","4800","1911","283","52368","22425","21484","43909","126","3106","466","0","0","0","8","80","1140","1250","0","0","0","268","104","158","157","1594","2","0","6","717","87.1849220898258","12.8150779101742","9.16590284142988","3.64917506874427","5.93110296364192","0.889856400855484","0.3017109685304","3.04384356859151","0.299801405438436","0.00381912618392912","0","0","0","0.0152765047357165","0.152765047357165","2.1769019248396","0","37.2427983539095"
"202223","202223","Spring term","Local authority","E92000001","England","E12000001","North East","E06000003","Redcar and Cleveland",807,"Special",3,"367.338983050847","34277","35202","925","5584","4463","1121","183","40786","17094","17040","34134","143","2098","375","0","0","0","124","78","1788","774","0","0","0","151","0","125","40","956","0","0","4","435","86.3090276075124","13.6909723924876","10.9424802628353","2.74849212965233","5.14392193399696","0.919433138822145","0.306477712940715","2.34394154857059","0.0980728681410288","0","0","0","0","0.304025891237189","0.191242092875006","4.38385720590399","0","37.1584699453552"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000004","Bexley",303,"Special",3.93220338983051,"482.186440677966","48557","49831","1274","4900","4182","718","720","54731","23646","24269","47915","642","2996","462","0","0","0","124","12","588","1263","0","2","5","2","2","22","78","613","5","0","7","658","91.0471213754545","8.95287862454551","7.64100783833659","1.31187078620891","5.47404578757925","0.844128556028576","0.0401965979061227","1.12002338711151","0.142515210758071","0.0091355904332097","0","0","0","0.226562642743601","0.0219254170397033","1.07434543494546","0","26.4765784114053"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E08000001","Bolton",350,"Special",5,"604.593220338983","54343","55065","722","7277","5986","1291","344","62342","27245","26795","54040","303","3115","499","0","0","0","175","33","2163","502","0","1","0","189","30","120","41","1046","84","1","7","1034","88.3272913926406","11.6727086073594","9.60187353629976","2.07083507105964","4.99663148439254","0.800423470533509","0.192486606140323","1.67784158352315","0.0657662570979436","0.134740624298226","0","0","0","0.280709633954637","0.0529338166885888","3.46957107567932","0.00160405505116936","30.1324503311258"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E08000009","Trafford",358,"Special",7.89830508474576,"776.220338983051","74581","77053","2472","10044","5998","4046","699","87097","37187","36908","74095","486","3937","682","10","0","0","218","111","1040","1199","46","0","87","1186","0","200","213","3592","41","0","8","907","88.4680298977003","11.5319701022997","6.88657473850994","4.6453953637898","4.52024754009897","0.783035006946278","0.229629034295096","4.12413745593993","0.244554921524278","0.0470739520304947","0.0114814517147548","0","0","0.250295647381655","0.127444114033778","1.1940709783345","0","30.188679245283"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000024","Merton",315,"Special",3,"440.932203389831","38079","39088","1009","8238","5460","2778","1781","47326","17619","18728","36347","1732","3106","505","0","0","0","140","101","1608","658","116","2","60","288","1","37","49","2689","3","0","3","439","82.593077800786","17.406922199214","11.5369986899379","5.86992350927609","6.56298863204158","1.0670667286481","0.0781811266534252","5.68186620462325","0.103537167730212","0.00633901026919664","0","0","0","0.295820479229176","0.21341334572962","3.3977095042894","0","43.5897435897436"
"202223","202223","Spring term","Local authority","E92000001","England","E12000005","West Midlands","E08000027","Dudley",332,"Special",4.91525423728814,"556.35593220339","55183","56067","884","5965","4352","1613","707","62032","27237","27367","54604","579","3075","444","0","0","0","42","54","737","186","260","3","0","695","0","238","128","1234","13","0","7","920","90.383995357235","9.61600464276503","7.01573381480526","2.60027082795976","4.9571189063709","0.715759607944287","0.383672942997163","1.98929584730462","0.206345112200155","0.0209569254578282","0","0","0","0.0677069899406758","0.0870518442094403","1.18809646633995","0","30.6595365418895"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E06000060","Buckinghamshire",825,"Special",6.89830508474576,"961.152542372881","91770","92943","1173","11204","9645","1559","1099","104147","45078","45713","90791","979","6095","917","0","0","2","217","122","2292","611","1006","9","33","430","90","196","120","1026","217","0","10","1589","89.242128913939","10.757871086061","9.26094846707058","1.49692261899047","5.85230491516798","0.880486235801319","0.188195531316313","0.985145995563962","0.11522175386713","0.20835933824306","0","0","0.00192036256445217","0.20835933824306","0.117142116431582","2.20073549886219","0","31.7525773195876"
"202223","202223","Spring term","Local authority","E92000001","England","E12000001","North East","E08000021","Newcastle upon Tyne",391,"Special",3.83050847457627,"660.64406779661","61010","61616","606","12695","7141","5554","707","74311","29925","30388","60313","697","3340","623","0","0","10","10","120","3038","553","51","0","2","51","0","338","10","5183","23","0","6","953","82.9163919204425","17.0836080795575","9.60961365073811","7.47399442881942","4.49462394531092","0.838368478421768","0.454845177699129","6.97474128998399","0.0134569579200926","0.0309510032162129","0","0","0.0134569579200926","0.0134569579200926","0.161483495041111","4.08822381612413","0","40.625"
"202223","202223","Spring term","Local authority","E92000001","England","E12000005","West Midlands","E08000025","Birmingham",330,"Special",19.8305084745763,"2957.16949152542","271264","273520","2256","47047","35418","11629","3500","320567","161156","107529","268685","2579","22739","3513","7","0","1","262","276","8605","725","539","26","23","1482","0","1718","921","8772","218","15","27","4553","85.3238168619976","14.6761831380024","11.0485483533863","3.62763478461601","7.0933689369149","1.09587075400774","0.535925407169172","2.7364014387008","0.287303434227478","0.0680045045185562","0.00218363087903621","0","0.000311947268433744","0.0817301843296409","0.0860974460877133","2.68430624487237","0.00467920902650616","41.9092331768388"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E06000038","Reading",870,"Special",3.89830508474576,"311.677966101695","27611","28313","702","6532","4304","2228","479","34845","13582","13778","27360","251","2056","228","0","0","0","84","353","1583","628","8","0","9","65","0","140","228","1762","98","0","4","330","81.2541254125413","18.7458745874587","12.3518438800402","6.39403070741857","5.90041612856938","0.654326302195437","0.401779308365619","5.05667958100158","0.654326302195437","0.281245515855933","0","0","0","0.241067585019372","1.01305782752188","4.54297603673411","0","45.8204334365325"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E08000012","Liverpool",341,"Special",9.94915254237288,"2115.27118644068","180326","182797","2471","27282","18188","9094","1868","210079","89102","89508","178610","1716","10873","1652","0","0","0","122","550","4991","1770","126","1","90","527","83","446","152","8203","293","0","14","1727","87.0134568424259","12.9865431575741","8.6576954383827","4.32884771919135","5.17567200910134","0.786370841445361","0.212301086734038","3.90472155712851","0.072353733595457","0.139471341733348","0","0","0","0.0580733914384589","0.261806272878298","2.37577292351925","0","34.4094809971394"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000017","Hillingdon",312,"Special",6,"632.491525423729","54121","61017","6896","9321","6495","2826","512","70338","26703","27069","53772","349","4333","728","2","0","0","54","30","1309","6679","0","2","0","215","0","181","163","2089","393","39","8","1009","86.7482726264608","13.2517273735392","9.23398447496375","4.01774289857545","6.1602547698257","1.03500241690125","0.257328897608689","2.9699451221246","0.231738178509483","0.558730700332679","0.00284341323324519","0","0","0.0767721572976201","0.0426511984986778","1.86101396115898","0.0554465580482811","36.1198738170347"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000029","Sutton",319,"Special",3.98305084745763,"573.542372881356","50406","51384","978","9084","5975","3109","640","60468","25158","24775","49933","473","3253","589","1","0","0","47","75","2010","722","0","13","61","154","28","5","167","2466","471","0","4","552","84.9771780115102","15.0228219884898","9.88125950916187","5.14156247932791","5.37970496791691","0.974068929020308","0.00826883640934048","4.07819011708672","0.276179136071972","0.778924389759873","0.0016537672818681","0","0","0.0777270622478005","0.124032546140107","3.32407223655487","0","44.0917107583774"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E06000039","Slough",871,"Special",1,"c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c"
"202223","202223","Spring term","Local authority","E92000001","England","E12000001","North East","E06000002","Middlesbrough",806,"Special",4.98305084745763,"525.627118644068","49973","51458","1485","7722","5506","2216","390","59180","24800","24871","49671","302","2562","417","0","0","0","44","42","2440","1188","0","0","9","264","24","177","88","1944","7","1","5","594","86.9516728624535","13.0483271375465","9.3038188577222","3.74450827982426","4.32916525853329","0.704629942548158","0.299087529570801","3.28489354511659","0.148698884758364","0.0118283203785063","0","0","0","0.0743494423791822","0.0709699222710375","4.12301453193647","0.00168976005407232","31.8867924528302"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000018","Hounslow",313,"Special",4,"561.016949152542","52010","52968","958","8023","6457","1566","1227","60991","25133","25996","51129","881","4473","1071","44","0","0","112","46","711","577","0","2","0","355","24","184","346","1032","4","0","5","913","86.845600170517","13.154399829483","10.5868078896886","2.5675919397944","7.33386893148169","1.75599678641111","0.301683854994999","1.69205292584152","0.567296814284075","0.00655834467380433","0.0721417914118476","0","0","0.183633650866521","0.0754209637487498","1.16574576576872","0","40.7942238267148"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000033","Westminster",213,"Special",3,"232.576271186441","21195","21365","170","3225","2435","790","407","24590","10220","10595","20815","380","1423","386","10","0","0","32","12","560","66","86","6","0","98","0","148","27","514","101","12","3","240","86.8849125660838","13.1150874339162","9.902399349329","3.21268808458723","5.78690524603497","1.56974379829199","0.601870679137861","2.09028060187068","0.10980073200488","0.410736071573811","0.0406669377795852","0","0","0.130134200894673","0.0488003253355022","2.27734851565677","0.0488003253355022","38.2222222222222"
"202223","202223","Spring term","Local authority","E92000001","England","E12000005","West Midlands","E08000026","Coventry",331,"Special",8.40677966101695,"1426.08474576271","129781","131002","1221","19346","15379","3967","1005","150348","64433","64611","129044","737","9625","1543","2","0","0","123","743","3341","771","81","2","48","392","8","404","268","2960","335","2","7","888","87.1325192220715","12.8674807779285","10.2289355362226","2.63854524170591","6.40181445712613","1.02628568388006","0.268709926304307","1.96876579668502","0.17825311942959","0.222816399286988","0.00133024715992231","0","0","0.0818102003352223","0.494186819911139","2.22217788065022","0.00133024715992231","39.0920554854981"
"202223","202223","Spring term","Local authority","E92000001","England","E12000009","South West","E06000023","Bristol, City of",801,"Special",6.98305084745763,"835.847457627119","75374","77527","2153","13381","8792","4589","1202","90908","36994","37590","74584","790","5113","640","8","0","0","386","65","2574","1892","50","0","10","209","42","123","412","3720","334","6","11","1223","85.2807233686804","14.7192766313196","9.67131605579267","5.04796057552691","5.62436749240991","0.704008448101377","0.135301623619483","4.09204910458925","0.453205438465262","0.367404408852906","0.00880010560126722","0","0","0.424605095261143","0.0715008580102961","2.83143397720773","0.00660007920095041","41.4779499404052"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000015","Harrow",310,"Special",4,"425.135593220339","38532","38843","311","6124","5710","414","380","44967","19009","19177","38186","346","3032","690","4","0","0","68","46","1870","192","0","1","0","118","0","72","34","243","65","0","4","492","86.3811239353304","13.6188760646696","12.6982009028843","0.920675161785309","6.74272244090111","1.53445860297552","0.160117419440923","0.540396290613116","0.0756110036248805","0.144550448106389","0.00889541219116241","0","0","0.151222007249761","0.102297240198368","4.15860519936843","0","40.8983451536643"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E08000005","Rochdale",354,"Special",2.98305084745763,"632.542372881356","40919","43438","2519","17565","9531","8034","912","61003","20090","20269","40359","560","3549","563","0","0","0","80","803","4528","2458","941","4","3","39","15","251","352","7423","8","8","4","650","71.2063341147157","28.7936658852843","15.6238217792568","13.1698441060276","5.81774666819665","0.922905430880449","0.411455174335688","12.1682540202941","0.577020802255627","0.0131141091421733","0","0","0","0.131141091421733","1.31632870514565","7.42258577447011","0.0131141091421733","59.7701149425287"
"202223","202223","Spring term","Local authority","E92000001","England","E12000004","East Midlands","E10000024","Nottinghamshire",891,"Special",9.88135593220339,"901.338983050847","84308","85390","1082","10417","8945","1472","456","95807","42008","41982","83990","318","5162","1106","0","13","0","123","83","2451","548","0","2","83","441","8","141","138","1179","14","7","12","1167","89.1270992724957","10.8729007275043","9.336478545409","1.53642218209525","5.38791528802697","1.15440416671016","0.147170874779505","1.2305990167733","0.14403957957143","0.0146127109710146","0","0.0135689459016565","0","0.128383103531057","0.0866325007567297","2.55826818499692","0.00730635548550732","33.8090010976948"
"202223","202223","Spring term","Local authority","E92000001","England","E12000005","West Midlands","E08000030","Walsall",335,"Special",5.98305084745763,"457.372881355932","44010","44669","659","6112","4303","1809","264","50781","21986","21867","43853","157","2720","360","0","0","4","14","141","1058","428","0","6","7","160","58","243","107","1412","47","6","7","675","87.9640022843189","12.0359977156811","8.47364171638999","3.56235599929107","5.3563340619523","0.708926567023099","0.478525432740592","2.78056753510171","0.210708729642977","0.0925543018057935","0","0","0.00787696185581221","0.0275693664953427","0.277662905417381","2.08345641086233","0.0118154427837183","29.7413793103448"
"202223","202223","Spring term","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","E06000010","Kingston upon Hull, City of",810,"Special",4.94915254237288,"545.406779661017","57084","57615","531","6156","4935","1221","341","63771","28210","28593","56803","281","3133","749","0","0","0","60","73","920","345","0","0","0","186","0","81","60","1080","0","0","6","751","90.3467093192831","9.65329068071694","7.73862727572094","1.914663404996","4.91289143968261","1.17451506170516","0.127016982641012","1.69355976854683","0.0940866538081573","0","0","0","0","0.0940866538081573","0.114472095466591","1.44266202505841","0","28.9330922242315"
"202223","202223","Spring term","Local authority","E92000001","England","E12000006","East of England","E10000020","Norfolk",926,"Special",11.2203389830508,"1097.40677966102","103593","107156","3563","15364","12103","3261","890","122520","51470","51463","102933","660","7121","1168","0","0","44","373","234","3163","2849","0","0","83","540","91","139","230","2866","26","0","16","1784","87.4600065295462","12.5399934704538","9.87838720208945","2.66160626836435","5.81211230819458","0.953313744694744","0.113450865164871","2.33920992491022","0.187724453150506","0.0212210251387529","0","0","0.0359125040809664","0.304440091413647","0.190989226248776","2.58161932745674","0","37.4227714033539"
"202223","202223","Spring term","Local authority","E92000001","England","E12000005","West Midlands","E08000031","Wolverhampton",336,"Special",6,"674.118644067797","63231","64466","1235","8577","6253","2324","505","73043","31534","31303","62837","394","4099","595","0","0","0","274","151","1126","875","2","0","9","335","16","137","111","2065","11","8","8","733","88.2576016866777","11.7423983133223","8.56071081417795","3.18168749914434","5.61176293416207","0.814588666949605","0.187560751885875","2.82710184411922","0.151965280725052","0.0150596224141944","0","0","0","0.375121503771751","0.206727544049396","1.54155771258026","0.0109524526648686","34.8529411764706"
"202223","202223","Spring term","Local authority","E92000001","England","E12000005","West Midlands","E10000034","Worcestershire",885,"Special",7.93220338983051,"1034.81355932203","96780","98994","2214","17063","13739","3324","1489","116057","47570","47884","95454","1326","6379","1011","6","0","16","247","159","5920","1609","270","14","149","442","0","229","163","2897","35","1","10","1599","85.2977416269592","14.7022583730408","11.8381484959977","2.86410987704318","5.49643709556511","0.871123671988764","0.197316835692806","2.4961872183496","0.140448228025884","0.030157594974883","0.00516987342426566","0","0.0137863291313751","0.212826455965603","0.13700164574304","5.10094177860879","0.000861645570710944","37.8095238095238"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000026","Redbridge",317,"Special",3.84745762711864,"500.406779661017","45834","46207","373","8283","5373","2910","1115","54490","22133","23042","45175","659","3600","508","0","0","0","229","11","1021","331","88","11","0","23","8","144","456","2304","6","4","5","639","84.7990456964581","15.2009543035419","9.86052486694807","5.34042943659387","6.60671682877592","0.932281152505047","0.264268673151037","4.22829877041659","0.836850798311617","0.0110111947146265","0","0","0","0.420260598274913","0.0201871903101487","1.87373830060562","0.00734079647641769","42.2779922779923"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000014","Haringey",309,"Special",3.94915254237288,"474.440677966102","47034","47316","282","6871","5893","978","863","54187","22764","23545","46309","725","3101","649","2","0","0","171","1","1969","126","116","0","0","146","10","52","138","439","349","0","6","651","87.3198368612398","12.6801631387602","10.8753021942532","1.80486094450698","5.7227748352926","1.19770424640596","0.0959639765995534","0.810157417830845","0.254673630206507","0.64406591987008","0.0036909221769059","0","0","0.315573846125454","0.00184546108845295","3.63371288316386","0","38.0165289256198"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E06000049","Cheshire East",895,"Special",3.89830508474576,"378.118644067797","36484","38154","1670","5931","5035","896","221","44085","18335","17991","36326","158","2823","461","0","0","0","76","3","1668","1395","0","0","0","163","112","28","63","759","46","4","7","544","86.5464443688329","13.4535556311671","11.4211182942044","2.03243733696269","6.40353861857775","1.04570715662924","0.0635136667800839","1.7216740387887","0.142905750255189","0.104343881138709","0","0","0","0.172394238403085","0.00680503572643756","3.78359986389929","0.00907338096858342","36.2694300518135"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E08000004","Oldham",353,"Special",5.40677966101695,"810.661016949153","73702","75399","1697","13996","10500","3496","1049","89395","36363","36648","73011","691","6159","880","8","0","0","513","192","2742","963","88","2","13","719","0","96","358","2849","193","6","6","1183","84.3436433805023","15.6563566194977","11.745623357011","3.91073326248672","6.88964707198389","0.984395100397114","0.107388556406958","3.18697913753566","0.40046982493428","0.215895743609822","0.00894904636724649","0","0","0.573857598299681","0.214777112813916","3.06728564237373","0.00671178477543487","40.5380333951763"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000008","Croydon",306,"Special",3,"319.118644067797","30343","30603","260","4929","4305","624","178","35532","14973","15269","30242","101","2369","530","18","0","0","221","0","1167","248","0","0","0","12","0","99","77","442","6","0","9","1236","86.1279972982101","13.8720027017899","12.1158392434988","1.75616345829112","6.66722953956996","1.49161319374085","0.278622087132725","1.24394911628954","0.216706067769898","0.0168861870989531","0.0506585612968592","0","0","0.621974558144771","0","3.28436339074637","0","40.0621118012422"
"202223","202223","Spring term","Local authority","E92000001","England","E12000004","East Midlands","E10000018","Leicestershire",855,"Special",8,"1394.20338983051","140309","142281","1972","16634","13595","3039","915","158915","69642","69844","139486","823","9406","1899","10","0","2","135","70","2067","905","74","0","97","958","12","400","92","2504","43","6","8","1626","89.5327690903942","10.4672309096058","8.55488783311833","1.91234307648743","5.918887455558","1.19497844759777","0.251706887329705","1.57568511468395","0.057892584085832","0.0270584903879432","0.00629267218324261","0","0.00125853443664852","0.0849510744737753","0.0440487052826983","1.30069534027625","0.00377560330994557","30.945558739255"
"202223","202223","Spring term","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","E08000033","Calderdale",381,"Special",2,"267.016949152542","26137","26218","81","3048","2718","330","239","29266","12974","13073","26047","90","2004","198","0","0","0","70","12","434","80","0","0","0","1","0","113","149","65","3","0","4","510","89.5851841727602","10.4148158272398","9.28722749948746","1.12758832775234","6.84753639035058","0.676552996651404","0.386113578897014","0.222100731223946","0.509123214651814","0.0102508029795667","0","0","0","0.239185402856557","0.0410032119182669","1.48294949771065","0","29.8507462686567"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E06000008","Blackburn with Darwen",889,"Special",2.50847457627119,"285.067796610169","26228","26379","151","4962","4265","697","168","31341","12889","13176","26065","163","2447","373","0","0","0","54","94","1297","133","0","6","0","0","12","212","5","476","4","0","3","335","84.16770364698","15.83229635302","13.6083724195144","2.22392393350563","7.80766408219265","1.19013432883443","0.676430235155228","1.51877732044287","0.0159535432819629","0.0127628346255703","0","0","0","0.1722982674452","0.299926613700903","4.13834912734118","0","42.3780487804878"
