time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,phase,total_num_schools
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,16_plus,1
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,Primary,62
2022,August,Local authority,E92000001,England,E12000002,North West,E10000017,888,Lancashire,Independent school,59
2022,August,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Independent school,10
2022,August,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Primary,46
2022,August,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Secondary,19
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Special,26
2022,August,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,16_plus,4
2022,August,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,16_plus,1
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,Primary,81
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,Independent school,14
2022,August,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Independent school,16
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Independent school,6
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Independent school,13
2022,August,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Secondary,29
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,Secondary,14
2022,August,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Secondary,1
2022,August,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Primary,234
2022,August,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Secondary,11
2022,August,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Primary,60
2022,August,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Secondary,17
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Independent school,7
2022,August,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Secondary,8
2022,August,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Secondary,16
2022,August,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Independent school,7
2022,August,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Primary,244
2022,August,Local authority,E92000001,England,E12000007,London,E09000025,316,Newham,16_plus,2
2022,August,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Independent school,12
2022,August,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Secondary,8
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,Independent school,5
2022,August,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Primary,58
2022,August,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Secondary,20
2022,August,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,Special,10
2022,August,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Secondary,14
2022,August,Local authority,E92000001,England,E12000007,London,E09000019,206,Islington,16_plus,1
2022,August,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Secondary,41
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Secondary,15
2022,August,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Primary,76
2022,August,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Independent school,31
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,PRU/Academy/Free school AP,3
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Special,12
2022,August,Local authority,E92000001,England,E12000008,South East,E06000060,825,Buckinghamshire,Independent school,64
2022,August,Local authority,E92000001,England,E12000007,London,E09000025,316,Newham,Independent school,10
2022,August,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Independent school,22
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Primary,94
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Secondary,13
2022,August,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Special,5
2022,August,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Special,4
2022,August,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Primary,50
2022,August,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Special,7
2022,August,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Independent school,16
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",16_plus,1
2022,August,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,16_plus,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Primary,40
2022,August,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,16_plus,1
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,Special,6
2022,August,Local authority,E92000001,England,E12000007,London,E09000021,314,Kingston upon Thames,Secondary,11
2022,August,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Secondary,7
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Special,3
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Primary,347
2022,August,Local authority,E92000001,England,E12000007,London,E09000025,316,Newham,PRU/Academy/Free school AP,3
2022,August,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Independent school,7
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,Independent school,11
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,815,North Yorkshire,Primary,300
2022,August,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Special,28
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Primary,96
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Primary,210
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Special,21
2022,August,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Secondary,28
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",PRU/Academy/Free school AP,7
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Secondary,14
2022,August,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Secondary,16
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Independent school,14
2022,August,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Special,3
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Secondary,28
2022,August,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Secondary,13
2022,August,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Special,3
2022,August,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,Independent school,10
2022,August,Local authority,E92000001,England,E12000007,London,E09000016,311,Havering,Independent school,7
2022,August,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Independent school,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000021,314,Kingston upon Thames,Independent school,12
2022,August,Local authority,E92000001,England,E12000007,London,E09000017,312,Hillingdon,Independent school,9
2022,August,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Nursery,5
2022,August,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Nursery,4
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Nursery,1
2022,August,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Nursery,3
2022,August,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Independent school,23
2022,August,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Special,6
2022,August,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Special,4
2022,August,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Special,14
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000061,940,North Northamptonshire,Nursery,4
2022,August,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,PRU/Academy/Free school AP,4
2022,August,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,Nursery,5
2022,August,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Special,8
2022,August,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,PRU/Academy/Free school AP,4
2022,August,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,Special,9
2022,August,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Special,4
2022,August,Local authority,E92000001,England,E12000002,North West,E10000017,888,Lancashire,Nursery,24
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Special,8
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,Nursery,7
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Special,10
2022,August,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Independent school,4
2022,August,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,Nursery,5
2022,August,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,16_plus,1
2022,August,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Nursery,7
2022,August,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Nursery,4
2022,August,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000008,South East,E10000032,938,West Sussex,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Nursery,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,PRU/Academy/Free school AP,3
2022,August,Local authority,E92000001,England,E12000007,London,E09000018,313,Hounslow,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Special,4
2022,August,Local authority,E92000001,England,E12000008,South East,E10000016,886,Kent,Special,26
2022,August,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Nursery,6
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Independent school,17
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,PRU/Academy/Free school AP,3
2022,August,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Primary,55
2022,August,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Independent school,15
2022,August,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Independent school,3
2022,August,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Special,12
2022,August,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Nursery,2
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Nursery,3
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Nursery,4
2022,August,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Special,12
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,815,North Yorkshire,PRU/Academy/Free school AP,5
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Special,6
2022,August,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Independent school,8
2022,August,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Nursery,7
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Special,4
2022,August,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Nursery,5
2022,August,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Special,1
2022,August,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Independent school,5
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Independent school,4
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Nursery,7
2022,August,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Nursery,1
2022,August,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,Nursery,5
2022,August,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Nursery,1
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,Nursery,7
2022,August,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Nursery,2
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,PRU/Academy/Free school AP,3
2022,August,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Nursery,12
2022,August,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Nursery,2
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Nursery,2
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Nursery,3
2022,August,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Independent school,5
2022,August,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,PRU/Academy/Free school AP,3
2022,August,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Nursery,2
2022,August,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Independent school,8
2022,August,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Special,4
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Special,4
2022,August,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Nursery,2
2022,August,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Special,4
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,Nursery,1
2022,August,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Special,2
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Nursery,2
2022,August,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Independent school,11
2022,August,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Special,3
2022,August,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Special,3
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E10000007,830,Derbyshire,Nursery,8
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Nursery,1
2022,August,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Nursery,3
2022,August,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Nursery,5
2022,August,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Special,3
2022,August,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Nursery,2
2022,August,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Nursery,4
2022,August,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Nursery,1
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Special,5
2022,August,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Independent school,11
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,Independent school,8
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,Special,4
2022,August,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Special,3
2022,August,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Independent school,9
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Nursery,2
2022,August,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Nursery,1
2022,August,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Special,6
2022,August,Local authority,E92000001,England,E12000008,South East,E06000060,825,Buckinghamshire,Nursery,4
2022,August,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Nursery,3
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,815,North Yorkshire,Special,11
2022,August,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Independent school,2
2022,August,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,PRU/Academy/Free school AP,3
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,16_plus,1
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000020,207,Kensington and Chelsea,Primary,27
2022,August,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,Secondary,14
2022,August,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000008,South East,E10000016,886,Kent,PRU/Academy/Free school AP,6
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,16_plus,2
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,Special,8
2022,August,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Independent school,4
2022,August,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,16_plus,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000018,313,Hounslow,Independent school,13
2022,August,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Special,4
2022,August,Local authority,E92000001,England,E12000009,South West,E06000027,880,Torbay,Independent school,4
2022,August,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,PRU/Academy/Free school AP,8
2022,August,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,16_plus,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Special,5
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Independent school,6
2022,August,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Independent school,2
2022,August,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Independent school,2
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,16_plus,1
2022,August,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Independent school,5
2022,August,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Special,5
2022,August,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,PRU/Academy/Free school AP,4
2022,August,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,PRU/Academy/Free school AP,3
2022,August,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Independent school,1
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,16_plus,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Independent school,5
2022,August,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000007,London,E09000022,208,Lambeth,Independent school,7
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Nursery,27
2022,August,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Special,2
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Special,6
2022,August,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,16_plus,1
2022,August,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,PRU/Academy/Free school AP,3
2022,August,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,Special,5
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,PRU/Academy/Free school AP,3
2022,August,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Secondary,10
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,16_plus,1
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Nursery,14
2022,August,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Special,3
2022,August,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Special,8
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Independent school,5
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,Nursery,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Primary,38
2022,August,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Independent school,10
2022,August,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,PRU/Academy/Free school AP,7
2022,August,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000007,London,E09000018,313,Hounslow,Special,5
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,Special,2
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,Secondary,10
2022,August,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Independent school,4
2022,August,Local authority,E92000001,England,E12000007,London,E09000024,315,Merton,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Secondary,3
2022,August,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Nursery,1
2022,August,Local authority,E92000001,England,E12000008,South East,E06000046,921,Isle of Wight,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,16_plus,1
2022,August,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Special,4
2022,August,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000009,South West,E06000027,880,Torbay,Secondary,8
2022,August,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Secondary,10
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,PRU/Academy/Free school AP,1
