time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,phase,total_num_schools,total_enrolments
2022,August,National,E92000001,England,,,,,,Secondary,3401,3532072
2022,August,National,E92000001,England,,,,,,Independent school,2420,581059
2022,August,National,E92000001,England,,,,,,Special,1072,144922
2022,August,National,E92000001,England,,,,,,State-funded nursery,385,38036
2022,August,National,E92000001,England,,,,,,PRU/Academy/Free school AP,336,11615
2022,August,National,E92000001,England,,,,,,Primary,16749,4615583
2022,August,National,E92000001,England,,,,,,16 plus,65,15049
2022,August,Regional,E92000001,England,E12000009,South West,,,,PRU/Academy/Free school AP,35,1102
2022,August,Regional,E92000001,England,E12000004,East Midlands,,,,State-funded nursery,32,2609
2022,August,Regional,E92000001,England,E12000005,West Midlands,,,,Secondary,415,398633
2022,August,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,16 plus,10,3256
2022,August,Regional,E92000001,England,E12000009,South West,,,,Special,92,11809
2022,August,Regional,E92000001,England,E12000002,North West,,,,16 plus,9,919
2022,August,Regional,E92000001,England,E12000006,East of England,,,,Independent school,226,67427
2022,August,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Secondary,322,345049
2022,August,Regional,E92000001,England,E12000008,South East,,,,Independent school,529,150606
2022,August,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,PRU/Academy/Free school AP,36,1504
2022,August,Regional,E92000001,England,E12000004,East Midlands,,,,Special,87,11219
2022,August,Regional,E92000001,England,E12000002,North West,,,,PRU/Academy/Free school AP,49,2257
2022,August,Regional,E92000001,England,E12000007,London,,,,Independent school,540,148173
2022,August,Regional,E92000001,England,E12000004,East Midlands,,,,PRU/Academy/Free school AP,22,741
2022,August,Regional,E92000001,England,E12000004,East Midlands,,,,Independent school,167,29302
2022,August,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Independent school,145,29754
2022,August,Regional,E92000001,England,E12000006,East of England,,,,16 plus,5,4036
2022,August,Regional,E92000001,England,E12000002,North West,,,,Special,172,21939
2022,August,Regional,E92000001,England,E12000007,London,,,,16 plus,14,4404
2022,August,Regional,E92000001,England,E12000008,South East,,,,Primary,2600,723307
2022,August,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Primary,1769,477059
2022,August,Regional,E92000001,England,E12000009,South West,,,,Independent school,223,53642
2022,August,Regional,E92000001,England,E12000004,East Midlands,,,,Secondary,289,307078
2022,August,Regional,E92000001,England,E12000009,South West,,,,State-funded nursery,18,2110
2022,August,Regional,E92000001,England,E12000007,London,,,,Special,158,20536
2022,August,Regional,E92000001,England,E12000001,North East,,,,Secondary,174,163982
2022,August,Regional,E92000001,England,E12000005,West Midlands,,,,State-funded nursery,56,5998
2022,August,Regional,E92000001,England,E12000006,East of England,,,,Primary,1983,517660
2022,August,Regional,E92000001,England,E12000006,East of England,,,,State-funded nursery,38,4228
2022,August,Regional,E92000001,England,E12000008,South East,,,,Special,182,25340
2022,August,Regional,E92000001,England,E12000006,East of England,,,,Special,110,14517
2022,August,Regional,E92000001,England,E12000009,South West,,,,Primary,1883,414864
2022,August,Regional,E92000001,England,E12000006,East of England,,,,PRU/Academy/Free school AP,36,1037
2022,August,Regional,E92000001,England,E12000001,North East,,,,Primary,861,212405
2022,August,Regional,E92000001,England,E12000009,South West,,,,Secondary,340,332363
2022,August,Regional,E92000001,England,E12000005,West Midlands,,,,Primary,1771,515601
2022,August,Regional,E92000001,England,E12000002,North West,,,,Secondary,462,450185
2022,August,Regional,E92000001,England,E12000008,South East,,,,Secondary,507,563449
2022,August,Regional,E92000001,England,E12000008,South East,,,,PRU/Academy/Free school AP,44,935
2022,August,Regional,E92000001,England,E12000006,East of England,,,,Secondary,389,407579
2022,August,Regional,E92000001,England,E12000005,West Midlands,,,,Special,123,18149
2022,August,Regional,E92000001,England,E12000001,North East,,,,PRU/Academy/Free school AP,18,877
2022,August,Regional,E92000001,England,E12000008,South East,,,,State-funded nursery,42,4188
2022,August,Regional,E92000001,England,E12000005,West Midlands,,,,Independent school,244,42304
2022,August,Regional,E92000001,England,E12000007,London,,,,State-funded nursery,78,8283
2022,August,Regional,E92000001,England,E12000002,North West,,,,State-funded nursery,64,5425
2022,August,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Special,84,12326
2022,August,Regional,E92000001,England,E12000002,North West,,,,Primary,2440,647618
2022,August,Regional,E92000001,England,E12000007,London,,,,Secondary,503,563754
2022,August,Regional,E92000001,England,E12000002,North West,,,,Independent school,288,49019
2022,August,Regional,E92000001,England,E12000004,East Midlands,,,,Primary,1646,399821
2022,August,Regional,E92000001,England,E12000007,London,,,,Primary,1796,707248
2022,August,Regional,E92000001,England,E12000001,North East,,,,Special,64,9087
2022,August,Regional,E92000001,England,E12000001,North East,,,,Independent school,58,10832
2022,August,Regional,E92000001,England,E12000005,West Midlands,,,,PRU/Academy/Free school AP,40,1156
2022,August,Regional,E92000001,England,E12000007,London,,,,PRU/Academy/Free school AP,56,2006
2022,August,Regional,E92000001,England,E12000005,West Midlands,,,,16 plus,8,413
2022,August,Regional,E92000001,England,E12000009,South West,,,,16 plus,4,456
2022,August,Regional,E92000001,England,E12000008,South East,,,,16 plus,8,0
2022,August,Regional,E92000001,England,E12000001,North East,,,,16 plus,2,0
2022,August,Regional,E92000001,England,E12000004,East Midlands,,,,16 plus,5,1565
2022,August,Regional,E92000001,England,E12000001,North East,,,,State-funded nursery,30,2558
2022,August,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,State-funded nursery,27,2637
2022,August,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Primary,86,26400
2022,August,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Special,30,3341
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,370,Barnsley,Independent school,3,152
2022,August,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,PRU/Academy/Free school AP,2,62
2022,August,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Secondary,10,12521
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Special,3,439
2022,August,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,PRU/Academy/Free school AP,4,105
2022,August,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Independent school,40,7072
2022,August,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,Secondary,31,30476
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Secondary,19,18203
