time_period,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,num_schools,enrolments,present_sessions,overall_attendance,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,total_num_schools,total_enrolments,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,pa_perc,time_identifier
202324,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,856,Secondary,16.66853933,19766.16854,6053953,6151505,97552,577353,298543,278810,214669,6728858,2876135,2987758,5863893,190060,199326,16892,20079,959,14,641,15749,44883,33040,18964,5315,2547,37221,19429,34465,24609,214539,5197,23,20914,91.4197476,8.580252399,4.436755836,4.143496564,2.962256002,0.25103814,0.512196869,3.188341915,0.365723277,0.077234502,0.298401304,0.014252047,0.000208059,0.009526134,0.234051603,0.667022547,24.78362029,Academic year
202324,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Secondary,12.58139535,11466.25581,3438332,3485531,47199,378799,191893,186906,130183,3864330,1628575,1683595,3312170,126162,130514,11735,864,1150,2,1118,26303,20207,16147,17579,171,6237,19351,5293,18569,4021,162814,1502,13,12453,90.19755042,9.802449584,4.965750855,4.836698729,3.377403069,0.303674893,0.480523144,4.213253009,0.10405426,0.038868316,0.022358339,0.029759363,5.17554142632746e-05,0.028931277,0.680661331,0.522910828,28.99309688,Academic year
202324,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Secondary,52.50581395,42053.82558,12183227,12335681,152454,1288312,929850,358462,289792,13623993,5915483,5996782,11912265,270962,657998,58105,1207,25289,368,3268,66723,116890,26250,54409,2170,26017,77186,20831,39915,18830,279009,20708,54,49114,90.54380019,9.456199809,6.825091587,2.631108222,4.829700074,0.426490237,0.292975782,2.047923836,0.13821205,0.151996555,0.00885937,0.185621058,0.002701117,0.023987094,0.489746288,0.857971668,27.9047268,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,357,Secondary,15.95930233,14869.98256,4382339,4434400,52061,461443,195939,265504,181287,4895843,2059776,2160806,4220582,161757,114337,12627,2459,2347,39,880,28168,35082,21862,21602,462,2349,23304,4084,22317,19530,220975,2682,17,14777,90.57479989,9.425200114,4.002150396,5.423049718,2.335389431,0.257912682,0.455835696,4.513523003,0.398909851,0.054781168,0.050226284,0.047938629,0.000796594,0.017974433,0.575345247,0.716567096,25.24548622,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000033,Westminster,213,Secondary,8.802325581,7183.05814,2173183,2198072,24889,194079,111248,82831,93253,2392151,1010711,1079119,2089830,83353,75137,10822,3798,3013,5,376,6834,11243,6125,9696,214,1417,15307,1826,5668,9900,59176,8087,12,12729,91.88684159,8.113158408,4.650542545,3.462615863,3.140980649,0.452396191,0.236941564,2.473756882,0.413853473,0.338063943,0.158769242,0.125953587,0.000209017,0.015718071,0.285684307,0.469995414,26.16643231,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E08000004,Oldham,353,Secondary,13.17514124,15960.15254,4885017,4946437,61420,460959,239905,221054,219958,5407396,2281284,2399787,4681071,203946,176055,19376,7508,1771,3,509,16578,18103,21143,19690,728,5820,26107,7622,33722,16012,169213,2107,15,18384,91.47539777,8.52460223,4.436608674,4.087993555,3.255818512,0.358324044,0.623627343,3.129288108,0.296112953,0.038965151,0.138846868,0.032751439,5.54795690938855e-05,0.009413034,0.306580099,0.334782213,26.05614609,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,846,Secondary,7.941860465,8697.290698,2510626,2582840,72214,312778,205233,107545,151065,2895618,1147084,1219901,2366985,143641,154947,8421,696,5556,2,930,5664,29017,49000,15354,641,4666,17053,854,6861,7424,87483,5777,10,12952,89.19822988,10.80177012,7.087709774,3.714060349,5.351085675,0.290818748,0.236944238,3.021220341,0.25638741,0.199508361,0.02403632,0.191876138,6.90698842181531e-05,0.032117496,0.195605912,1.002100415,30.73837146,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,802,Secondary,9.901162791,11423.88953,3349853,3405660,55807,368505,253108,115397,134065,3774165,1591989,1636596,3228585,121268,180963,18578,152,4534,61,955,11492,36373,11545,17114,348,12829,19572,11513,11617,12797,73909,17074,11,14020,90.23611845,9.763881547,6.706331069,3.057550478,4.794782422,0.49224133,0.307803183,1.958287462,0.339068377,0.452391456,0.004027381,0.120132533,0.001616252,0.02530361,0.304491192,0.96373635,27.72846811,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Secondary,9.854651163,9724.389535,2543181,2584563,41382,320192,178411,141781,181889,2904755,1148002,1217713,2365715,177466,127763,8311,452,2244,23,1148,15535,22935,13809,27709,617,1098,19592,6266,11277,4423,125358,723,10,9556,88.97697052,11.02302948,6.142032633,4.880996848,4.398408816,0.286117074,0.388225513,4.315613537,0.152267575,0.024890223,0.015560693,0.077252643,0.000791805,0.039521405,0.534812747,0.789567451,29.92654104,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Secondary,17.51685393,15524.76404,4878785,4943944,65159,366780,282245,84535,116835,5310724,2355219,2415521,4770740,108045,207198,19222,4404,18395,10,1021,6804,25191,9049,10175,484,6667,43312,5647,13241,8790,53270,9234,19,19748,93.09359703,6.906402969,5.314623769,1.5917792,3.901501942,0.361946883,0.249325704,1.003064742,0.165514156,0.173874598,0.082926546,0.346374619,0.000188298,0.019225251,0.128118125,0.474342105,17.66119825,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Secondary,18.71751412,17904.0904,5408431,5528135,119704,575619,338578,237041,225900,6103754,2534083,2661500,5195583,212848,242022,22259,363,8111,5,1488,10038,54291,56168,44045,599,10311,39744,12882,21272,13052,198080,4637,20,21723,90.56942662,9.430573382,5.54704531,3.883528071,3.965133588,0.364677213,0.348506837,3.245215977,0.213835617,0.075969641,0.00594716,0.132885434,8.19168007098582e-05,0.02437844,0.164456169,0.889469005,25.95199328,Academic year
202324,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Secondary,19.68539326,18166.34831,5574156,5645275,71119,483581,240072,243509,263228,6128856,2589554,2732491,5322045,252111,166943,14502,5537,4491,3,2147,14257,32192,17412,37153,873,3209,38270,11355,27006,11117,197725,7661,20,20571,92.1097673,7.890232696,3.917076857,3.973155839,2.723885175,0.236618384,0.440636882,3.22613225,0.181387848,0.124998858,0.090343124,0.073276318,4.89487760848028e-05,0.035031007,0.2326209,0.525253,23.29636317,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000017,Hillingdon,312,Secondary,21.6627907,18025.09884,4812146,4881706,69560,433045,276149,156896,172511,5314751,2286752,2362468,4649220,162926,206492,19291,3536,11071,129,474,10068,25088,26518,3997,743,9489,24040,8770,11746,9585,113247,22318,22,22610,91.85201715,8.14798285,5.19589723,2.95208562,3.885261981,0.362970909,0.221007532,2.130805375,0.180347113,0.4199256,0.066531809,0.208307031,0.002427207,0.008918574,0.189435027,0.472044692,24.60892789,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,868,Secondary,13.90116279,9921,2982788,3022917,40129,275384,204029,71355,105563,3298301,1420989,1462037,2883026,99762,149583,13362,1660,11493,441,693,5168,21629,6550,2445,1250,8119,23978,232,7594,5801,51227,6733,14,11769,91.65073169,8.349268305,6.185881762,2.163386544,4.535153099,0.405117665,0.230239751,1.553132961,0.17587843,0.204135402,0.050328942,0.348452127,0.01337052,0.021010817,0.156686731,0.65576186,25.00237575,Academic year
202324,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,Rotherham,372,Secondary,15.26404494,15902.27528,4778685,4857945,79260,518487,247614,270873,174109,5376432,2262427,2352732,4615159,163526,156025,15252,2607,2107,209,199,22662,48553,26006,32240,850,3025,26269,23110,35367,10583,216712,8211,17,19113,90.35629949,9.643700506,4.60554509,5.038155416,2.902017546,0.283682561,0.657815443,4.030777289,0.196840581,0.152722103,0.048489407,0.039189559,0.003887336,0.003701339,0.421506308,0.903071033,28.46178968,Academic year
202324,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Secondary,43,32170.27528,9967703,10112360,144657,995381,708584,286797,321960,11107741,4765322,4897867,9663189,304514,530226,40005,4375,9681,1940,4152,25337,92868,40969,65935,1770,15081,74295,12542,40861,17446,210984,17506,46,36755,91.03885299,8.961147005,6.379190872,2.581956133,4.773481845,0.360154238,0.367860576,1.899432117,0.157061638,0.157601802,0.039386946,0.087155435,0.017465297,0.037379338,0.228102186,0.836065587,25.02593959,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Secondary,81.56497175,67420.50282,19063837,19340444,276607,1941167,1274339,666828,630423,21281611,9113698,9369315,18483013,580824,930678,88171,9634,16508,184,7857,71334,149973,74210,165424,2896,26634,116972,55895,84140,49599,513017,20072,81,65834,90.87866515,9.121334846,5.987981831,3.133353015,4.373155773,0.414306041,0.395364806,2.410611678,0.233060364,0.094316168,0.045269129,0.077569316,0.000864596,0.036919198,0.33519079,0.704706989,27.1769602,Academic year
202324,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Secondary,14.74719101,15631.71348,4120629,4165425,44796,421664,277448,144216,163754,4587089,1943248,2022950,3966198,154431,200872,18486,5795,3494,13,934,13020,34833,16778,45519,965,3337,18478,5238,12058,9323,114029,8806,16,18205,90.80759061,9.192409391,6.048454695,3.143954695,4.379073526,0.403000683,0.262868237,2.485868489,0.203244367,0.191973602,0.126332844,0.076170312,0.000283404,0.020361497,0.283840143,0.759370485,25.91818245,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Secondary,12.76744186,14481.35465,3953381,4015475,62094,290219,205356,84863,88105,4305694,1918936,1957386,3876322,77059,152204,16175,1124,15603,38,354,6438,13420,22480,25629,785,7699,19697,11433,6203,11046,64100,3514,15,21278,93.25964641,6.740353588,4.76940535,1.970948237,3.53494698,0.37566534,0.144065045,1.488726324,0.256544009,0.08161286,0.026104967,0.362380606,0.000882552,0.008221671,0.149522934,0.311680301,18.9702858,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000007,Camden,202,Secondary,9.779069767,7338.273256,2153648,2205886,52238,206137,139776,66361,122022,2412023,986056,1050106,2036162,117486,97166,12120,2062,5426,0,614,6385,16001,32307,16985,1184,1616,14105,3026,3882,4536,43378,14565,10,10563,91.45377138,8.546228622,5.794969617,2.751259005,4.028402714,0.502482771,0.160943739,1.798407395,0.188057908,0.603849963,0.085488405,0.224956396,0,0.02545581,0.264715552,0.663385051,27.03376106,Academic year
202324,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,892,Secondary,18.54069767,17714.09884,5108005,5174438,66433,541834,248512,293322,218983,5716272,2381691,2521761,4903452,204553,156261,13242,6075,2369,252,481,37891,31941,28222,45208,787,2739,28258,6427,24007,14430,248948,5937,20,19308,90.52119983,9.478800169,4.347448827,5.131351342,2.733617295,0.231654477,0.419976516,4.355076176,0.252437253,0.103861398,0.106275559,0.041443094,0.004408468,0.008414575,0.662862089,0.55877327,28.17872954,Academic year
202324,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,813,Secondary,14.8255814,9997.046512,2967602,3012773,45171,314344,178013,136331,73404,3327117,1435187,1463072,2898259,69343,119523,11155,95,2395,331,1189,14816,28509,16979,11016,227,3718,18704,5543,12970,4061,115546,3754,14,9850,90.55206054,9.447939462,5.350367901,4.097571561,3.592389447,0.335275255,0.389826988,3.47285653,0.122057625,0.112830417,0.002855325,0.071984243,0.009948553,0.035736645,0.445310459,0.856867973,28.39836095,Academic year
202324,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Secondary,14.95480226,16569.51977,4929351,5004821,75470,481204,289439,191765,180058,5486025,2349661,2412399,4762060,167291,201642,17512,4548,3488,1,1358,19948,40942,36801,37129,1077,1520,23576,12496,21042,12767,154864,3092,16,18994,91.2285489,8.771451096,5.275932939,3.495518158,3.675557439,0.319211086,0.3835564,2.822881777,0.23271859,0.056361391,0.082901554,0.063579732,1.82281342137522e-05,0.024753806,0.363614821,0.746296271,26.87035979,Academic year
202324,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Secondary,39.16949153,40029.38418,11936582,12128273,191691,1237963,756743,481220,353262,13366236,5742825,5864352,11607177,329405,489460,50374,1347,9085,501,1940,63957,140077,93891,40659,1563,13418,70516,12303,51376,23857,394374,11613,45,52643,90.73813301,9.261866991,5.661601366,3.600265625,3.661913496,0.376874986,0.384371486,2.950523992,0.178487048,0.086883099,0.010077631,0.067969771,0.00374825,0.014514183,0.478496714,1.047991372,25.2749041,Academic year
202324,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Secondary,19.60693642,15100.20809,4564646,4615061,50415,451151,333504,117647,148868,5066212,2204816,2223325,4428141,136505,245053,24927,905,2897,257,2589,17385,39491,7253,10753,712,6595,27589,8266,9148,12363,94602,1534,20,16582,91.09490483,8.905095168,6.582906519,2.322188649,4.837006426,0.492024416,0.180568835,1.867312304,0.244028477,0.030279033,0.017863445,0.057182763,0.005072824,0.05110327,0.343155794,0.779497581,26.34167333,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Secondary,25.71511628,21216.09884,6506478,6615481,109003,639659,417516,222143,229158,7255140,3104679,3186726,6291405,215073,301040,28713,483,8236,135,1937,26073,50899,39410,26678,3054,9411,33698,23430,20524,14085,182888,4646,25,22963,91.18336793,8.816632071,5.754761452,3.061870619,4.149334127,0.395760799,0.282889097,2.520805939,0.194138225,0.064037358,0.006657349,0.113519519,0.00186075,0.026698313,0.359372803,0.701557792,24.78421702,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000026,Redbridge,317,Secondary,14.33139535,17339.76163,5288625,5336366,47741,356117,249390,106727,140266,5692483,2537532,2621089,5158621,130004,176338,17251,12851,13438,4,320,8164,21024,16436,12169,941,3183,23636,3545,21812,10262,69135,5518,19,28802,93.74408321,6.255916794,4.381040751,1.874876043,3.097734328,0.303048775,0.383171983,1.214496381,0.180272826,0.096934853,0.225753858,0.236065703,7.0268106202513e-05,0.005621448,0.143417205,0.369329166,18.32700822,Academic year
202324,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Secondary,33.56647399,35765.90173,10323879,10463141,139262,1369054,631187,737867,474103,11832195,4821306,5082951,9904257,419622,384546,33118,29841,9202,224,964,71223,102069,74842,74800,1299,6274,51891,4956,61818,54481,598370,23198,36,37847,88.42941652,11.57058348,5.334487811,6.236095669,3.249997148,0.279897348,0.522455893,5.057134369,0.460447111,0.196058297,0.252201726,0.077770862,0.00189314,0.008147263,0.601942412,0.862637913,33.65253078,Academic year
202324,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",810,Secondary,11.4127907,13009.84884,3728080,3776227,48147,420133,165903,254230,149276,4196360,1769370,1812704,3582074,146006,98521,11098,494,403,0,354,29255,25778,15634,79698,1084,5059,20830,5540,18514,3270,227493,4953,13,16514,89.9881564,10.0118436,3.953497793,6.058345804,2.347772832,0.2644673,0.44119189,5.421198372,0.077924678,0.118030865,0.011772107,0.009603561,0,0.008435883,0.697151817,0.614294293,30.08525376,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,845,Secondary,24.78488372,25667.52326,7188891,7324513,135622,856580,502559,354021,257924,8181093,3408298,3538897,6947195,241696,347047,29999,550,3037,670,2028,35004,84224,58988,39028,2725,13178,44546,16185,26929,16228,301289,9575,26,28885,89.52976088,10.47023912,6.142932246,4.327306877,4.242061544,0.366686945,0.329161397,3.682747525,0.198359804,0.117038151,0.006722818,0.037122179,0.008189615,0.024788864,0.42786459,1.029495692,30.43915896,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Secondary,14.29069767,13390.52326,3590405,3628916,38511,379835,245246,134589,92220,4008751,1734952,1770992,3505944,84461,164567,15606,364,4539,52,1035,21407,37676,8593,20215,649,4040,22520,2709,10773,7759,111473,4584,14,14086,90.52485425,9.47514575,6.117765858,3.357379892,4.105193862,0.389298313,0.26873707,2.780741433,0.193551558,0.114349831,0.009080135,0.113227287,0.001297162,0.025818516,0.534006727,0.939843857,27.03340725,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Secondary,6.988372093,7289.656977,2180843,2215936,35093,204261,143520,60741,47038,2420197,1058082,1082961,2141043,39800,102465,10111,171,7873,11,265,6234,16390,14149,8346,722,2476,15174,2572,6246,7238,42843,4414,7,8292,91.56014986,8.439850144,5.930095773,2.509754371,4.233746261,0.417775908,0.258078165,1.770227796,0.299066564,0.182381847,0.007065541,0.325304097,0.000454508,0.010949522,0.257582337,0.677217598,24.67716942,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Secondary,11.9127907,9352.133721,2827256,2888403,61147,225379,106506,118873,130621,3113782,1306032,1400187,2706219,121037,76623,8127,396,503,3,513,7618,12721,18569,15068,777,2507,23792,15502,5700,9584,101819,1770,14,9440,92.76188892,7.238111082,3.420470669,3.817640413,2.460769572,0.261000931,0.183057131,3.269946323,0.307792903,0.056844057,0.012717653,0.016153989,9.63458585090414e-05,0.016475142,0.24465425,0.408538555,22.40006775,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,Secondary,8.436046512,6851.523256,2011899,2047644,35745,180996,115362,65634,81144,2228640,949238,988074,1937312,74587,74621,6894,1334,10215,0,463,4549,17286,19774,2362,618,858,10433,4062,6870,6557,50297,1910,10,9651,91.8786345,8.121365496,5.176340728,2.945024768,3.348275181,0.309336636,0.308259746,2.256847225,0.294215306,0.085702491,0.059857133,0.458351281,0,0.020775002,0.204115514,0.775629981,24.4064335,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000018,Hounslow,313,Secondary,16.34883721,13252.81395,3921575,3962995,41420,320294,202717,117577,140147,4283289,1963289,1828267,3791556,130019,143607,16812,3575,10699,169,764,7803,19287,15857,9056,1158,3093,20464,848,13048,10128,90104,4297,20,21059,92.52224167,7.47775833,4.732741592,2.745016738,3.352727308,0.392502117,0.304625721,2.103617104,0.236453809,0.100320104,0.083463899,0.249784686,0.003945566,0.01783676,0.182173092,0.450284816,22.60146374,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000002,Barking and Dagenham,301,Secondary,10.85465116,13817.69186,4229931,4269998,40067,351401,205751,145650,145851,4621399,2003141,2091590,4094731,135200,141978,17932,4817,9302,1,1104,8433,22184,7443,34366,1208,6435,18690,6291,15037,10651,117265,2697,13,20349,92.39622028,7.603779721,4.45213668,3.151643041,3.072186582,0.38802103,0.325377662,2.537435093,0.230471336,0.058358951,0.104232506,0.201281041,2.16384692167891e-05,0.02388887,0.182477211,0.480027801,24.54984342,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000011,Greenwich,203,Secondary,11.68023256,11629.45349,3487598,3565021,77423,306412,158473,147939,147928,3871433,1623736,1724559,3348295,139303,104325,13620,1290,4939,10,755,9262,24272,43601,17481,1022,4687,23764,4349,7586,8625,127752,3976,17,18461,92.08530795,7.914692053,4.093393842,3.821298212,2.694738615,0.351807716,0.195948115,3.299863384,0.222785723,0.10270099,0.033320995,0.1275755,0.000258302,0.019501823,0.239239579,0.626951312,22.92728115,Academic year
202324,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,882,Secondary,8.546511628,8358.633721,2361128,2396269,35141,190642,115515,75127,68667,2586911,1125771,1168292,2294063,67065,80191,6418,327,7889,0,479,6449,13762,9769,9067,282,4521,12969,7600,5400,1602,66990,1135,12,14834,92.6305157,7.3694843,4.46536429,2.90412001,3.099874715,0.248095122,0.208743169,2.58957498,0.06192714,0.043874722,0.012640559,0.304958307,0,0.018516292,0.249293462,0.531985832,19.96613859,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,420,Secondary,1,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,895,Secondary,22.85875706,21347.89831,5530314,5621304,90990,514863,367650,147213,161281,6136167,2608748,2776680,5385428,144886,279801,23674,343,6195,45,2590,13921,41081,38067,16462,790,12043,26726,13364,17461,16395,105974,7383,23,24310,91.60937113,8.390628873,5.991525328,2.399103545,4.559866118,0.385810882,0.284558748,1.727039046,0.26718634,0.120319411,0.005589809,0.100958791,0.000733357,0.04220876,0.226868011,0.669489602,26.42381473,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Secondary,6.63372093,4116.668605,1184127,1211370,27243,118752,59062,59690,50340,1330122,555534,580660,1136194,47933,40474,5032,963,1917,0,154,2249,8273,16405,5883,147,1361,7513,1817,2292,2407,54510,481,11,9341,91.07209715,8.927902854,4.44034457,4.487558284,3.042878774,0.378311162,0.172315021,4.098120323,0.180960844,0.036162096,0.072399374,0.144122118,0,0.011577885,0.169082235,0.621973022,26.60424755,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000032,Wandsworth,212,Secondary,8.744186047,7819.197674,1953075,1986064,32989,145036,95723,49313,74431,2131100,926511,954014,1880525,72550,70677,8493,2368,1167,2,259,4241,8514,13866,9677,945,5125,13035,18,3130,1881,35912,8390,11,12457,93.1943128,6.805687204,4.491717892,2.313969312,3.31645629,0.398526583,0.146872507,1.68513913,0.088264277,0.393693398,0.111116325,0.054760452,9.38482473839801e-05,0.012153348,0.199005209,0.399511989,20.03424658,Academic year
202324,Local authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,393,Secondary,5.86627907,6174.924419,1788302,1817403,29101,188982,126759,62223,52197,2006385,853095,884678,1737773,50529,91296,5600,306,376,1,1441,5421,22318,11217,7883,286,4688,8977,3933,8543,1668,50372,1640,8,9271,90.58097025,9.419029748,6.317780486,3.101249262,4.550273253,0.279108945,0.425790663,2.510584958,0.083134593,0.081739048,0.01525131,0.018740172,4.98408829810829e-05,0.071820712,0.270187427,1.112348826,26.21904907,Academic year
202324,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,812,Secondary,9.790697674,8831.726744,2598991,2623883,24892,307515,156488,151027,74252,2931398,1245640,1287130,2532770,66221,109804,10057,125,131,1,982,18680,16682,5419,21989,621,5377,10163,3312,13096,8031,128439,1461,10,9387,89.50961282,10.49038718,5.338340273,5.152046907,3.745789552,0.343078627,0.446749298,4.381493062,0.273964845,0.049839701,0.004264177,0.004468858,3.4113416192547e-05,0.033499375,0.637238614,0.569080009,31.10392321,Academic year
202324,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Secondary,16.44382022,15299.57865,4099479,4153784,54305,464099,214842,249257,125876,4617883,1955387,2029367,3984754,114725,141478,10441,277,1422,1114,755,37458,21895,31099,51436,676,1444,18726,2360,29792,11151,196865,11449,21,18986,89.94996192,10.05003808,4.652391583,5.397646497,3.063698236,0.226099275,0.645144106,4.263100646,0.241474286,0.247927459,0.00599842,0.030793331,0.024123608,0.016349483,0.81115091,0.474135009,29.40169815,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Secondary,7.941860465,6498.203488,1657856,1688885,31029,171986,118751,53235,84470,1860871,769928,810253,1580181,77675,85753,8790,148,914,88,597,6532,15929,9580,21797,338,6671,11449,2991,4642,6795,39388,2410,14,13388,90.75776881,9.242231192,6.381474052,2.86075714,4.60821841,0.472359449,0.249453079,2.116643228,0.365151588,0.129509246,0.007953265,0.049116785,0.004728968,0.032081751,0.351018421,0.855997004,26.48287385,Academic year
202324,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Secondary,42.46067416,38285.52809,11516760,11735881,219121,1149299,784823,364476,329577,12885180,5537893,5669051,11206944,309816,566765,54951,5794,5488,2312,1603,33717,114193,83589,25979,2573,15718,93762,23479,28152,19761,303566,12997,46,44237,91.08045832,8.919541675,6.090896674,2.828645001,4.398580385,0.426466685,0.21848356,2.355931388,0.153362235,0.100867819,0.044966388,0.042591566,0.017943094,0.012440649,0.261672712,0.886235194,23.55783751,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Secondary,5.88372093,5750.563953,1685944,1714242,28298,195388,139039,56349,83323,1909630,794671,811908,1606579,79365,100613,7616,65,241,2,308,7557,22637,14584,16350,284,2287,10320,823,9984,3958,41885,522,7,5697,89.76827972,10.23172028,7.28093924,2.950781041,5.268716977,0.398820714,0.522823793,2.193356828,0.207265282,0.027335138,0.003403801,0.012620246,0.000104732,0.016128779,0.39573111,1.185412881,31.6025641,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Secondary,68.40697674,69486.90116,20473413,20765363,291950,2072142,1452994,619148,730519,22837505,9791673,9999812,19791485,681928,1025846,92469,1376,20540,1416,10040,55835,245471,103022,117625,3945,22894,121295,40794,53600,48591,502336,14621,72,68798,90.92658327,9.073416733,6.362314973,2.71110176,4.491935524,0.404899747,0.234701645,2.199609809,0.212768426,0.06402188,0.006025177,0.089939772,0.006200327,0.043962771,0.244488179,1.074859097,25.18266872,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Secondary,5.912790698,5803.761628,1657797,1683110,25313,220652,66691,153961,108747,1903762,736466,818057,1554523,103274,43505,4471,95,108,0,264,7129,11119,14381,33241,281,947,7931,1773,11931,5473,135857,700,6,5792,88.40968566,11.59031434,3.503116461,8.087197875,2.285212122,0.234850785,0.62670649,7.136238668,0.287483414,0.036769302,0.00499012,0.005672978,0,0.01386728,0.374469078,0.584054099,35.54548398,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,852,Secondary,12.88372093,13172.12791,3885885,3937738,51853,466571,244348,222223,154163,4404309,1829882,1919911,3749793,136092,164368,13558,1656,2914,5,498,15110,46233,14749,7849,1072,1488,24929,9615,18591,18071,183832,1729,14,13420,89.40648806,10.59351194,5.547930447,5.045581498,3.731981566,0.307834895,0.422109348,4.173912412,0.410302729,0.039257009,0.037599542,0.066162479,0.000113525,0.011307109,0.343073113,1.049721988,29.35028249,Academic year
